1948,67,106,94,117,100,100,111,56,39,44,22,56,89,39,17,33,17,22,39,28,17,39,44,33,33,22,22,0,11,22,67,33,17,28,17,33,28,0,6,78,44,33,-11,11,22,33,100,72,72,78,67,56,83,61,61,39,78,39,44,17,50,44,17,22,17,39,39,56,50,33,17,72,89,56,17,67,39,33,72,28,33,89,94,61,44,28,67,72,78,72,72,89,89,72,78,78,56,33,72,100,78,78,78,44,111,111,106,89,56,78,100,94,100,78,61,111,94,100,67,44,72,44,44,106,111,94,106,100,67,67,89,100,100,111,67,78,89,111,89,94,94,83,78,106,100,94,106,117,100,122,122,106,117,117,111,111,128,128,100,122,122,139,144,133,94,122,128,111,122,111,100,133,128,111,133,128,128,133,133,133,128,128,133,122,122,111,122,128,117,117,122,139,122,133,117,133,156,128,122,122,122,122,133,128,133,133,128,122,139,133,144,133,122,122,128,128,128,111,117,133,128,133,133,122,122,133,122,133,128,139,139,144,122,133,144,128,106,133,128,128,122,122,144,117,100,117,111,122,106,122,122,117,117,117,122,111,106,122,100,111,133,111,133,128,122,111,106,106,67,67,78,94,100,89,111,106,150,144,111,94,111,117,111,117,122,106,122,111,111,94,94,100,122,100,89,111,106,117,89,94,67,78,72,33,83,133,128,111,83,61,72,39,89,50,44,50,56,50,50,83,56,56,39,56,61,50,72,50,67,22,61,22,11,22,28,33,28,67,17,56,17,61,61,33,61,61,83,61,50,11,22,44,50,11,28,17,-17,-17,-6,39,50,61,22,17,44,33
1949,50,33,28,-17,-39,-11,0,17,0,-33,-22,-11,-33,6,11,-6,28,33,28,0,33,11,-11,6,-17,-17,-11,17,22,28,6,0,-11,44,50,17,6,28,-6,44,39,6,-11,-22,-22,56,44,44,44,44,72,67,83,89,94,67,89,83,89,89,83,72,44,72,61,61,39,78,94,78,83,61,72,89,94,111,94,106,89,89,78,56,50,50,61,89,78,78,72,72,50,78,44,78,89,89,94,83,89,61,89,89,61,106,111,67,111,106,94,72,111,94,100,78,61,100,100,94,83,67,111,83,67,61,67,161,117,122,117,117,111,122,128,122,111,111,111,100,111,89,89,111,100,122,111,106,111,122,122,117,122,122,94,189,183,144,144,128,122,100,117,128,133,133,144,139,111,100,144,106,111,122,111,122,117,128,117,94,122,117,94,94,117,117,117,117,117,100,117,122,128,122,128,133,117,117,122,133,139,128,128,117,139,139,133,139,133,133,133,144,144,150,144,139,133,128,128,144,128,144,139,139,139,139,139,144,133,144,133,133,128,128,111,133,133,139,144,133,144,156,139,139,122,133,139,144,156,144,128,117,144,139,144,144,139,133,139,150,133,111,117,122,122,144,161,133,122,122,100,128,122,111,111,111,139,128,117,117,78,100,100,61,111,106,117,89,94,111,111,67,33,61,22,28,44,44,67,56,67,78,72,89,89,83,78,67,83,78,67,78,94,111,111,94,72,83,83,67,61,72,67,61,56,67,100,100,83,89,72,106,128,111,100,83,56,50,56,50,61,44,83,72,44,50,0,-17,-6,28,61,67,89,83,33,11,-11,6,22,22,11,0,6,28,6,33,22,-9999
1950,17,22,-17,-28,-28,-28,-22,28,11,67,22,11,-6,11,-11,50,100,111,100,94,89,83,67,28,-17,-17,39,39,0,-6,-6,-22,11,44,83,100,56,39,33,17,61,44,22,44,39,50,67,72,39,50,50,39,50,50,89,94,89,72,50,50,89,67,100,89,28,22,72,50,28,44,11,22,72,44,33,78,50,94,67,94,61,39,72,72,78,61,33,50,100,83,78,83,67,61,83,89,78,72,50,56,44,67,89,39,61,72,78,89,100,106,89,89,61,72,67,72,72,50,50,83,100,72,56,39,50,50,50,56,56,89,106,100,89,89,106,94,94,61,67,89,111,117,128,117,111,106,100,89,111,117,128,128,128,128,111,106,106,61,89,117,133,117,89,117,117,117,117,117,122,111,117,111,100,117,83,83,83,106,106,122,150,139,144,139,117,122,122,117,117,144,139,117,106,133,133,128,139,144,139,139,122,117,122,122,122,128,128,128,139,117,128,144,161,144,133,133,106,94,128,133,133,139,133,139,133,139,117,139,133,139,139,139,133,128,144,150,128,133,122,128,128,128,122,122,144,156,150,122,133,144,139,133,139,139,133,133,133,133,144,144,133,128,111,128,133,133,133,161,150,128,117,83,50,56,61,72,150,106,78,100,111,89,89,122,100,89,106,122,122,111,94,106,111,89,111,144,133,139,139,122,117,117,83,56,122,106,150,117,106,122,117,94,111,106,61,78,89,78,72,111,133,150,144,167,122,89,61,78,83,94,122,83,67,122,61,50,111,106,100,106,133,139,94,94,128,100,83,122,100,94,78,83,94,83,83,61,61,56,50,83,39,33,50,72,56,-9999
1951,28,33,94,61,50,22,33,67,78,67,67,44,17,33,50,11,89,56,39,11,78,89,72,44,67,50,83,56,39,11,-6,6,33,83,100,100,83,111,111,106,94,106,72,50,83,72,44,83,22,17,39,33,11,33,28,39,39,17,39,33,17,6,61,78,83,61,56,50,6,11,33,50,78,78,61,28,89,56,72,94,72,44,56,78,78,56,67,89,56,33,39,50,72,94,100,94,89,89,78,94,106,106,94,94,94,100,83,56,94,89,89,94,100,89,83,106,106,106,89,56,89,78,117,111,117,111,100,106,100,100,111,89,72,67,83,117,117,117,117,117,117,128,122,117,128,139,133,100,89,100,89,94,106,117,117,111,106,106,111,117,111,111,122,128,133,139,128,128,139,139,144,133,122,122,122,139,122,111,111,122,117,122,122,122,122,128,94,106,111,122,128,122,128,117,111,128,128,128,150,144,122,133,133,133,128,128,128,122,128,122,111,128,128,133,128,133,133,128,128,122,128,128,128,100,106,111,128,128,133,144,144,144,156,144,139,133,128,128,128,139,150,139,133,133,128,128,133,139,128,122,122,133,133,117,139,150,144,128,144,139,139,133,139,128,128,128,139,133,128,139,133,150,144,150,133,111,100,100,89,83,111,94,128,128,89,89,94,111,100,94,133,122,94,83,78,89,122,89,72,72,61,83,106,117,89,83,83,94,100,83,94,111,106,89,56,100,61,100,67,67,67,50,111,89,83,56,33,44,50,106,89,83,94,117,111,78,83,83,50,50,39,11,0,6,39,39,72,61,50,44,22,67,56,0,0,17,28,83,83,111,111,111,106,22,0,-9999
1952,-11,-17,-6,17,11,33,11,22,6,39,61,67,50,78,56,50,33,22,28,50,61,44,72,100,94,83,44,56,33,56,106,111,89,67,72,56,39,67,39,61,83,78,39,22,61,100,78,33,28,44,50,33,56,83,50,44,94,106,83,83,67,44,44,33,22,56,39,61,78,72,44,61,22,61,61,33,56,83,61,28,39,56,33,78,94,111,122,100,94,83,61,61,61,78,78,111,111,106,100,106,100,100,106,100,50,50,72,83,111,100,117,67,94,100,106,111,117,100,94,78,128,83,78,72,50,50,83,122,78,94,78,128,117,100,89,89,94,111,111,144,111,106,100,117,100,122,117,117,111,106,100,117,111,117,117,122,122,122,117,111,133,111,111,78,78,128,89,100,117,122,111,111,111,122,128,122,122,117,128,128,133,100,111,133,133,133,133,117,128,139,144,139,150,150,133,133,139,144,144,128,133,139,133,133,144,139,139,139,139,133,122,133,144,133,133,133,128,133,133,128,133,133,133,133,133,122,128,117,100,94,111,117,111,111,133,122,133,128,94,122,122,111,89,117,150,144,133,161,150,139,128,122,139,133,128,133,111,128,139,128,133,133,133,139,117,122,133,128,139,133,122,122,111,100,128,133,122,128,100,139,139,133,111,106,128,122,122,122,128,111,133,144,117,100,89,133,139,122,94,89,83,83,111,89,89,61,50,39,83,106,89,72,83,89,72,89,106,89,94,67,33,44,39,50,44,44,39,50,11,33,17,33,17,83,61,89,72,44,50,61,50,100,89,83,117,111,89,56,56,50,61,78,100,94,56,17,56,33,67,56,94,78,44,83,50,33
1953,83,89,72,50,33,94,106,133,117,111,100,122,111,83,44,56,94,117,111,89,44,39,50,61,72,39,28,33,50,44,61,67,78,56,100,111,111,94,61,44,39,22,17,67,50,17,22,56,56,39,39,11,33,78,39,6,39,33,67,17,6,0,28,33,44,61,72,94,100,72,61,22,28,61,78,56,50,83,72,61,44,67,100,83,67,72,83,50,61,78,67,67,89,83,89,61,39,61,44,56,39,56,89,67,61,78,100,67,106,89,117,111,106,106,100,100,111,61,111,83,78,61,83,117,111,111,122,106,61,67,72,83,117,122,89,94,106,111,117,78,94,67,111,106,72,67,67,117,122,117,111,111,100,89,111,89,128,122,106,106,100,117,122,94,133,122,111,122,133,117,106,100,111,128,122,122,106,111,106,111,117,117,117,122,117,111,94,117,122,94,111,128,128,128,133,133,133,139,139,128,111,128,133,122,122,122,106,111,122,122,122,117,122,128,128,128,128,133,128,117,139,128,133,139,139,144,144,144,139,139,128,139,133,128,128,128,111,156,150,150,144,150,139,144,128,133,139,156,156,139,128,139,133,150,167,178,161,161,161,150,150,156,156,161,128,128,139,150,139,128,133,106,100,117,89,72,111,117,111,111,100,133,106,72,83,111,89,72,72,89,111,78,61,83,100,61,78,72,67,72,94,89,67,78,111,94,106,106,100,83,72,72,72,122,94,133,122,122,94,89,56,61,61,44,44,111,128,106,89,100,89,72,50,106,83,72,94,72,33,67,72,39,50,61,39,33,56,44,56,61,78,111,111,78,39,61,22,39,28,17,61,61,39,17,11,-9999
1954,50,22,89,50,33,61,61,22,11,39,78,78,33,17,61,106,50,50,44,11,72,78,78,11,0,50,67,89,89,67,67,61,56,44,33,33,22,28,28,39,50,78,106,89,56,33,89,67,39,22,28,44,44,61,61,72,72,50,78,56,78,111,106,94,72,56,111,111,50,39,17,11,22,56,44,39,50,61,61,44,50,50,78,61,56,61,89,89,67,78,56,61,89,122,128,94,61,72,56,56,106,100,106,106,83,111,117,111,89,94,89,111,133,122,122,122,122,117,89,78,83,67,122,106,117,106,106,122,117,117,111,111,106,111,122,117,111,117,111,100,83,100,111,111,83,94,89,94,111,83,106,89,106,111,117,100,78,89,111,106,111,117,117,106,122,128,100,100,100,111,139,144,128,128,122,117,133,133,106,122,133,128,111,106,111,128,111,128,133,122,133,139,128,133,133,128,117,128,117,122,128,111,133,133,150,156,139,144,150,122,122,122,117,117,94,122,117,122,111,122,117,117,122,122,122,128,128,128,111,122,139,133,133,111,128,133,144,150,167,161,144,139,139,144,144,144,139,117,128,128,128,111,144,139,122,111,139,128,106,117,100,100,111,133,133,117,122,150,139,128,117,111,111,111,106,94,122,122,89,156,117,111,128,128,106,133,100,128,128,106,100,117,89,89,106,89,89,61,56,94,61,61,67,78,117,89,83,100,72,72,117,139,139,122,133,94,72,94,133,94,61,67,67,78,78,61,50,44,67,56,56,56,28,11,111,117,94,106,111,117,67,44,56,44,17,44,67,61,56,33,44,17,22,22,6,22,17,44,17,-6,6,33,22,67,89,-9999
1955,67,11,0,-6,33,39,11,6,44,22,0,0,22,-6,39,33,6,44,50,39,11,22,28,33,28,17,44,17,44,61,61,28,22,28,0,44,22,28,28,39,22,44,44,89,78,50,106,100,50,17,44,6,33,11,22,61,56,33,0,6,44,56,39,17,72,33,61,94,83,94,89,78,44,56,28,39,39,50,50,17,56,33,56,61,56,117,89,78,39,44,72,39,28,50,28,39,50,50,78,83,33,67,61,67,44,39,78,56,56,89,89,72,56,83,72,50,17,44,83,72,94,89,89,83,78,111,100,89,89,83,100,89,72,56,56,89,83,94,111,100,89,94,94,94,72,89,83,89,89,100,83,83,78,100,139,156,122,122,111,106,106,117,117,106,106,100,94,94,100,106,100,106,111,89,94,111,122,111,100,89,111,89,111,117,111,106,89,100,117,117,117,122,122,106,117,122,117,94,106,117,117,111,111,111,111,111,117,122,100,128,117,117,111,128,133,122,128,156,133,122,122,117,117,122,117,106,111,111,117,106,106,100,111,89,106,106,122,111,111,111,106,89,100,133,144,139,133,122,128,122,128,117,122,111,106,100,106,83,133,106,89,94,106,106,100,111,89,89,94,78,117,106,89,94,94,106,89,78,78,94,100,89,106,100,94,122,117,111,122,122,122,122,122,122,111,106,83,89,106,56,61,89,78,56,50,50,61,83,111,83,72,106,83,83,67,44,56,61,50,61,50,89,111,106,50,28,50,44,39,44,61,56,61,83,89,56,61,67,83,61,28,94,72,44,56,78,67,72,94,100,100,94,122,133,139,139,94,83,83,67,44,17,6,44,44,-9999
1956,50,28,44,50,78,61,67,33,67,78,61,50,100,111,94,50,33,78,78,100,89,89,72,61,83,78,56,44,28,44,11,-6,22,6,22,50,56,50,50,22,22,22,50,56,33,11,17,6,-11,50,83,94,78,56,28,56,28,39,22,56,33,67,83,44,56,17,11,33,61,39,72,61,28,33,33,50,78,67,61,39,61,78,56,61,111,56,56,44,56,67,78,44,39,44,67,83,61,56,67,78,94,61,33,61,100,100,83,61,61,94,94,100,89,94,106,106,100,89,94,89,83,106,94,83,122,122,117,111,83,117,117,89,83,72,83,89,122,122,117,117,111,111,111,111,89,106,106,72,89,117,128,111,122,111,117,106,83,117,100,111,117,111,94,117,111,122,89,117,106,111,128,100,106,117,122,117,106,139,156,150,122,122,122,117,128,117,117,117,122,122,133,122,106,128,133,128,128,122,122,128,133,133,133,133,128,128,133,139,133,128,128,128,128,111,111,111,122,122,106,122,117,122,122,111,128,128,122,128,128,128,133,133,133,144,139,133,122,139,133,117,128,128,139,139,122,122,133,133,128,133,128,111,167,133,117,139,139,128,106,122,117,172,139,133,117,117,139,117,122,128,122,111,111,111,106,128,128,122,106,106,156,128,106,133,106,106,89,78,83,78,89,111,83,83,83,78,83,44,56,122,67,44,72,94,50,67,89,83,56,61,67,72,83,89,89,78,106,106,44,39,44,61,61,83,39,39,28,33,22,22,22,33,22,11,22,22,17,17,83,50,28,6,-11,6,17,100,89,83,50,22,39,33,39,44,17,28,28,6,0,33,11,-6,0,-6,22,11
1957,6,6,28,28,61,39,17,22,-11,-11,83,111,83,61,78,33,39,17,28,56,17,39,39,28,33,11,0,17,11,0,-6,67,11,-17,0,11,39,61,56,39,72,89,89,94,78,67,89,106,89,89,100,106,89,117,133,128,128,122,117,106,67,61,106,117,117,117,106,78,44,100,89,67,44,78,44,83,61,61,89,61,39,33,50,106,94,94,111,100,56,100,78,94,111,89,94,83,89,83,106,106,94,100,111,89,61,78,94,89,94,72,72,89,94,67,67,83,89,111,117,128,117,111,89,106,122,144,150,122,128,106,117,128,128,117,89,117,133,128,122,111,106,111,106,122,111,94,117,122,139,139,139,122,133,128,111,133,128,128,128,128,128,128,139,100,106,100,117,133,144,133,128,122,150,161,150,150,133,139,150,144,150,144,128,122,139,128,150,133,122,133,139,144,133,156,161,139,128,144,139,139,144,156,139,139,122,133,144,133,139,133,122,133,128,144,128,150,150,139,150,156,144,139,133,117,133,133,139,128,117,128,122,128,139,139,144,128,144,144,139,139,139,122,117,106,111,117,133,144,150,156,144,150,161,161,128,156,156,161,161,172,161,156,122,122,122,139,167,161,167,183,161,144,139,139,128,128,94,133,111,94,133,144,133,139,128,144,128,106,128,106,128,122,106,89,100,144,139,161,128,111,94,100,100,89,106,106,44,50,44,44,56,94,61,100,61,117,128,89,67,61,44,89,100,89,89,61,39,33,39,39,50,33,44,50,17,22,28,33,67,39,44,50,44,33,22,17,33,44,78,94,89,61,56,94,56,17,17,56,61,56,39,72,78,67,61,-9999
