1948,133,133,139,167,178,183,156,122,122,150,161,200,183,178,183,172,172,167,189,156,161,150,222,222,167,144,150,144,133,139,122,117,94,139,94,89,106,128,139,128,128,128,133,122,156,150,194,206,144,144,156,150,139,167,194,178,144,122,133,150,150,139,156,172,128,150,167,122,156,161,167,167,133,122,133,133,133,133,117,133,167,150,150,111,133,172,217,144,178,150,156,133,133,144,144,144,133,156,156,144,161,156,144,156,217,222,150,172,194,161,156,144,161,178,189,178,161,144,100,133,161,156,172,183,206,194,172,156,167,167,178,167,178,178,206,222,217,167,150,144,144,189,228,161,150,156,167,178,167,172,194,189,167,150,156,183,211,194,200,178,217,222,206,194,200,200,183,194,200,194,217,211,261,317,228,206,206,194,194,206,200,189,194,172,178,172,200,194,189,194,233,211,200,217,272,339,283,200,183,194,189,211,211,211,200,200,217,200,233,256,211,217,189,206,172,178,178,222,211,194,178,178,183,178,189,194,189,211,206,222,222,256,278,189,217,206,261,228,194,244,283,250,233,250,244,239,256,217,206,211,206,206,233,250,244,272,333,250,228,194,200,206,189,183,194,211,194,183,189,189,244,222,222,222,172,239,217,206,217,250,272,256,156,189,194,206,194,161,206,267,278,156,194,189,239,189,206,206,244,256,217,167,156,156,172,172,200,189,222,222,161,217,189,217,189,228,217,206,139,156,172,156,172,161,156,183,189,194,161,144,139,139,156,139,150,150,133,111,117,106,122,111,144,128,133,122,139,122,100,89,89,94,122,122,106,106,89,89,106,83,89,106,117,100,106,100
1949,106,100,78,78,83,122,128,111,56,50,83,100,100,106,150,128,128,94,89,83,89,89,89,78,106,100,106,150,122,111,122,111,100,100,89,100,94,100,106,122,111,111,94,89,117,128,144,128,122,133,128,167,144,133,150,128,117,128,139,144,139,122,156,144,150,128,139,139,156,122,144,172,172,167,178,167,178,156,156,150,128,139,156,139,172,167,189,211,156,217,150,161,244,239,239,200,161,161,211,267,261,178,250,167,183,206,161,144,172,228,239,211,194,172,200,156,183,178,178,183,178,183,161,200,311,300,217,178,167,161,189,189,167,150,150,172,178,167,183,194,200,194,250,267,194,172,178,178,178,172,194,228,283,344,372,267,200,200,211,233,222,189,256,250,233,211,217,211,194,222,211,211,233,167,194,172,189,189,178,228,222,283,194,161,167,178,200,250,278,200,250,228,228,211,200,222,300,233,211,194,250,228,217,189,200,239,233,217,222,233,206,250,211,206,206,217,200,233,228,228,172,194,189,194,200,178,189,211,206,206,200,217,256,200,200,228,239,239,211,244,250,233,256,222,211,211,217,239,239,267,217,206,189,194,206,206,239,206,239,294,300,311,350,344,356,200,200,183,206,222,239,244,272,289,211,222,194,217,200,178,222,189,189,239,256,278,222,194,167,172,161,167,167,189,211,167,156,161,156,189,239,272,256,267,239,233,250,256,222,161,178,144,139,161,172,206,222,194,194,183,217,206,189,183,144,161,211,183,178,156,178,183,200,200,144,183,172,172,150,128,117,167,133,122,106,117,94,128,100,122,122,122,106,122,122,156,133,133,128,128,122,133,111,111,94,-9999
1950,106,89,83,67,100,83,111,106,100,106,94,83,100,111,83,122,139,144,172,150,172,144,122,94,72,94,100,106,106,106,83,94,111,117,117,167,139,144,117,106,133,150,144,144,178,161,161,172,167,144,167,167,150,167,156,200,156,172,178,161,139,172,167,144,178,167,139,139,144,144,172,172,139,139,189,167,150,172,161,178,161,150,128,133,139,167,194,211,261,228,228,172,183,228,167,156,133,111,139,183,200,200,156,167,200,239,250,272,294,250,178,156,200,228,211,189,172,211,222,133,144,128,139,161,161,167,189,139,244,272,256,172,128,144,172,167,156,194,233,283,228,189,183,183,183,189,183,233,317,222,217,206,200,200,183,172,172,167,206,211,183,194,194,156,150,172,150,167,183,194,178,194,222,183,228,222,239,239,228,328,322,311,311,250,211,233,222,239,239,233,250,256,211,211,233,244,222,222,211,228,211,233,194,183,211,217,200,183,211,250,239,233,222,211,206,161,222,217,211,194,211,211,222,189,206,222,344,294,311,294,322,222,183,250,261,256,233,233,294,228,256,233,250,344,361,328,328,206,200,217,228,194,189,200,161,194,194,200,222,200,206,206,289,328,211,233,200,211,239,278,267,194,206,211,256,261,228,200,239,283,233,211,283,294,278,300,189,194,194,200,233,228,217,206,228,189,211,183,189,183,206,206,161,172,222,239,283,261,244,178,217,239,239,211,211,144,150,144,156,172,167,172,194,183,194,189,206,183,178,200,183,183,156,167,133,117,161,189,161,139,161,172,183,133,172,133,139,178,189,150,178,128,183,156,128,133,133,133,122,122,100,100,128,144,139,-9999
1951,150,122,156,161,128,139,128,133,133,133,128,150,128,139,122,117,128,122,111,106,139,172,144,128,156,122,128,122,89,117,111,128,133,167,156,172,172,189,189,156,156,161,167,167,161,189,172,128,150,144,128,128,122,128,150,122,83,128,89,122,128,122,111,117,117,139,150,139,144,178,222,222,244,172,167,206,222,228,206,144,194,233,256,167,194,278,250,150,144,194,161,189,161,133,150,133,150,228,244,206,178,167,150,117,122,133,161,178,161,139,150,178,133,139,150,144,178,156,150,161,161,167,167,189,178,172,183,200,194,189,167,172,172,250,239,206,222,217,178,172,194,183,183,239,344,294,206,239,189,217,289,294,322,200,178,150,156,167,183,183,167,161,233,256,217,228,189,206,200,222,178,189,178,178,194,194,183,183,183,183,161,156,161,178,183,194,222,206,239,172,172,178,167,167,178,200,206,267,317,217,189,217,211,172,172,233,233,200,217,217,272,211,200,172,189,200,228,206,183,172,194,189,200,267,289,311,278,222,228,233,233,206,228,194,189,211,233,200,217,200,222,222,183,167,178,178,183,178,189,239,339,339,250,239,222,206,233,317,239,206,206,228,194,194,178,189,200,189,194,194,211,228,217,211,206,222,239,289,289,306,289,233,211,206,239,267,272,206,189,217,200,217,222,211,200,194,172,189,206,239,228,200,156,156,178,206,239,261,256,228,144,156,128,167,156,172,161,178,217,194,200,189,172,150,122,144,144,150,156,139,161,178,161,161,172,139,161,133,122,122,106,94,117,150,161,117,156,139,106,111,133,111,128,111,122,133,94,122,122,150,150,139,139,111,94,-9999
1952,83,89,89,111,94,100,100,111,89,100,100,106,111,122,111,106,94,133,117,111,111,122,133,122,122,156,150,133,150,150,172,144,139,150,150,178,172,156,183,139,128,133,133,128,150,144,133,106,100,117,117,117,117,139,156,189,189,178,178,139,144,133,122,133,111,106,122,128,161,128,128,117,117,78,117,128,111,128,128,139,172,178,167,189,294,267,267,206,161,156,167,178,178,217,272,222,183,172,161,150,156,156,139,133,167,206,228,272,194,206,250,206,178,150,156,178,178,133,172,172,178,189,178,150,183,178,217,161,178,200,200,206,178,217,206,300,256,289,306,311,183,228,261,306,189,206,194,211,172,233,172,150,211,211,183,217,211,189,194,194,206,189,167,183,183,189,228,294,244,178,167,172,183,189,183,172,189,217,161,172,217,228,272,328,250,217,239,250,233,206,189,211,206,206,172,200,228,211,206,200,239,217,206,222,222,261,233,239,244,278,161,200,233,250,217,211,211,194,211,211,206,189,189,167,183,178,189,222,261,233,261,272,233,233,228,222,211,244,194,233,206,217,256,333,372,294,239,239,256,200,211,194,211,183,189,228,294,306,211,228,233,211,206,239,250,278,233,306,306,261,217,239,261,333,344,322,200,194,206,233,211,200,222,217,178,167,150,150,161,167,256,200,217,217,167,161,172,239,206,172,206,228,200,194,167,167,194,244,250,233,211,244,200,172,211,183,172,161,144,139,156,156,167,167,189,189,172,161,150,133,122,128,111,111,139,128,139,139,150,128,122,150,139,122,172,156,167,117,133,94,111,122,133,128,128,128,133,122,100,128,133,139,128,122,122,117
1953,122,128,167,128,111,133,172,172,194,183,150,167,144,161,144,128,128,139,150,150,144,167,156,161,144,144,144,161,178,183,194,128,117,133,156,139,156,139,172,189,156,161,206,189,161,156,161,156,150,156,133,161,133,167,178,172,172,189,122,111,133,178,211,211,256,261,233,156,150,139,139,156,133,156,150,150,144,139,128,150,183,228,161,167,156,172,144,156,167,183,200,172,189,156,167,183,122,122,139,144,167,156,156,172,178,167,178,211,150,172,206,172,178,200,178,161,150,161,167,150,172,228,272,294,289,194,183,161,172,189,261,189,167,183,183,156,161,189,167,178,172,172,156,161,156,172,178,189,189,194,161,161,172,194,200,189,189,178,172,200,200,206,206,206,222,194,217,239,206,200,217,256,289,272,322,222,183,194,183,189,183,211,228,256,256,267,244,256,306,272,306,217,189,222,228,244,239,233,206,211,278,228,228,211,172,217,206,250,189,178,189,189,167,167,167,211,183,222,194,294,283,222,200,211,194,194,206,200,194,206,183,189,228,278,211,222,200,222,217,206,194,222,206,239,278,211,189,211,206,211,222,272,244,278,339,356,272,222,200,244,228,200,178,211,233,244,200,200,211,183,228,189,200,211,222,306,322,328,289,244,244,200,189,206,183,200,172,200,200,206,178,211,217,228,222,217,183,206,233,233,156,167,233,217,172,217,133,150,161,178,206,222,206,189,194,183,172,167,172,144,139,156,144,150,150,156,167,189,167,161,183,161,161,156,178,167,133,150,133,139,139,139,150,156,144,178,189,172,133,161,139,156,167,172,172,161,139,150,150,150,228,183,139,161,133,-9999
1954,122,117,133,122,133,156,139,133,133,117,128,144,144,139,128,122,122,117,111,117,117,128,128,89,100,128,133,150,161,167,156,183,172,156,150,139,133,156,194,139,139,150,139,133,133,122,139,133,139,150,156,167,211,194,233,250,189,217,228,233,189,156,133,156,139,139,167,167,122,89,150,167,183,139,106,139,122,139,122,133,161,156,133,167,161,161,150,139,156,150,167,167,178,161,167,167,178,167,178,194,156,194,194,222,278,278,306,244,244,211,250,206,172,172,189,189,161,178,172,167,189,222,267,172,261,194,167,178,200,183,178,200,167,178,172,183,222,189,156,172,217,278,161,189,189,200,239,206,178,200,194,228,267,183,189,183,217,178,172,150,194,178,167,206,206,217,206,206,206,233,283,328,267,233,150,167,189,194,272,267,200,239,272,228,189,217,206,228,189,206,194,228,306,217,178,183,200,206,194,189,194,267,306,233,222,239,256,333,356,228,217,194,178,178,217,161,183,217,183,206,200,189,150,167,183,189,206,233,244,194,183,189,233,239,189,189,200,211,222,244,250,233,272,206,200,200,183,233,194,222,267,194,228,206,233,194,211,211,200,222,261,283,289,189,211,289,328,339,300,194,200,211,183,183,178,189,183,189,217,228,222,194,217,217,233,211,322,267,206,228,194,206,233,222,211,228,222,217,233,239,250,256,222,178,150,178,161,200,211,211,194,161,167,189,167,172,189,167,172,178,189,172,178,200,189,178,172,144,139,206,217,183,161,139,150,161,161,172,167,150,156,139,117,144,133,106,150,133,133,133,133,156,128,117,111,100,78,128,111,122,106,106,106,117,122,-9999
1955,122,117,100,100,111,122,128,106,89,94,106,111,89,106,89,117,100,89,83,106,111,133,133,89,89,150,122,122,111,122,117,117,133,144,128,122,150,156,161,122,172,167,156,150,156,189,133,178,128,139,156,150,128,150,150,122,89,100,122,128,128,156,150,172,194,222,217,167,194,139,128,144,144,167,172,161,194,167,178,172,139,167,211,206,256,161,167,150,172,200,133,128,139,183,183,217,194,211,167,167,172,161,150,156,156,139,106,122,122,122,156,161,161,122,111,122,156,144,156,156,128,156,144,183,200,183,133,167,222,278,250,172,178,167,167,172,217,294,300,222,189,206,150,161,228,183,222,300,178,161,183,183,239,261,317,272,256,206,194,139,150,194,172,133,156,172,194,222,167,161,183,217,172,200,222,178,161,183,167,194,172,217,211,150,172,167,211,228,194,167,211,239,211,272,222,172,206,194,194,200,222,200,189,167,172,172,183,206,250,267,222,211,261,294,267,200,256,306,256,217,183,200,167,206,206,178,194,189,217,189,228,222,189,250,189,161,172,189,206,167,200,267,283,356,344,339,317,228,206,228,256,200,256,289,233,189,189,200,194,178,233,233,178,200,194,194,222,217,194,161,172,217,211,189,228,183,200,228,272,194,189,183,167,217,306,250,167,189,172,161,189,200,211,167,150,211,272,222,194,200,256,272,194,172,178,200,228,206,211,233,250,239,244,261,167,139,100,106,128,106,133,144,172,150,139,133,106,117,117,161,211,167,139,122,139,133,128,128,128,144,161,133,139,100,150,139,150,106,150,139,144,128,144,167,161,161,167,139,167,144,117,106,83,94,117,-9999
1956,122,106,156,144,128,139,128,117,139,156,128,106,144,133,133,139,122,128,117,122,122,128,128,111,128,128,100,133,128,106,122,128,133,117,122,150,172,172,172,161,150,144,139,133,139,117,139,111,111,106,128,150,150,122,111,111,117,133,128,144,144,139,139,139,122,128,144,156,144,150,178,183,167,189,194,228,206,139,128,161,172,156,178,172,167,167,200,217,189,150,133,156,156,183,172,206,244,178,217,156,161,111,156,111,139,139,172,217,222,200,244,183,189,139,183,167,144,150,150,200,189,172,178,189,183,183,156,183,228,150,150,167,178,250,244,311,344,211,172,161,194,222,172,156,217,222,172,194,206,183,189,194,211,278,178,189,183,200,194,189,200,200,233,183,178,178,200,222,278,189,206,206,261,289,183,189,272,333,339,322,189,211,144,211,222,194,183,211,228,194,183,222,222,172,217,200,189,183,244,233,239,228,211,283,211,233,211,200,211,211,211,183,194,217,222,183,156,200,267,217,189,244,278,172,183,217,206,217,194,217,211,200,200,211,222,239,233,217,244,228,217,206,206,206,222,250,211,233,217,200,211,256,261,222,217,211,217,239,222,267,272,233,200,211,278,322,278,233,194,211,228,294,261,211,228,233,194,189,211,206,189,217,189,178,183,206,217,233,261,228,194,183,239,256,239,194,150,178,183,161,144,156,144,144,139,139,183,211,189,194,206,239,217,239,250,194,128,183,183,183,194,194,161,167,178,156,206,172,183,194,183,156,167,161,167,178,178,133,128,111,111,106,128,139,128,156,156,139,117,156,139,172,139,133,111,139,128,128,167,183,161,144,144,139,117,144
1957,111,111,100,106,128,128,94,106,106,122,139,150,133,139,150,150,150,139,106,111,106,100,117,111,72,83,78,83,83,111,117,106,111,106,133,139,117,100,133,122,144,167,150,194,167,183,133,128,111,122,139,150,156,167,150,194,150,183,167,133,133,122,133,144,156,183,144,150,161,156,139,144,156,144,128,156,172,183,150,156,172,200,183,156,183,206,217,167,161,161,206,278,283,228,261,161,217,178,167,156,156,194,206,178,161,167,167,156,139,139,167,172,139,189,233,244,278,306,200,183,167,194,217,311,239,194,189,183,189,194,200,183,189,178,206,200,189,167,178,139,206,200,217,150,211,267,256,194,183,194,206,222,228,217,261,200,206,183,189,211,228,239,206,239,211,228,317,344,278,211,217,289,344,339,372,278,267,228,217,239,211,206,222,283,322,239,289,228,289,267,217,261,239,239,250,289,278,239,222,217,211,211,194,233,217,228,239,233,222,211,217,233,300,294,194,211,211,222,200,217,228,233,233,311,283,194,222,244,239,200,217,189,217,217,272,222,211,200,206,178,189,228,244,289,261,217,211,233,294,344,272,239,217,222,206,211,211,233,217,228,217,256,261,300,272,233,222,222,233,217,222,233,222,217,217,211,194,200,206,206,239,228,206,200,183,200,194,217,228,256,239,172,194,200,194,167,211,217,222,211,250,239,222,189,200,178,167,167,183,172,161,178,183,178,167,161,167,178,156,144,139,122,156,161,194,178,178,172,172,183,194,200,189,161,144,167,156,133,156,150,139,161,128,111,122,117,117,111,156,150,139,139,150,150,128,128,122,117,133,139,111,150,117,139,144,-9999
